18/05/2001;Syria;Oman;3;3;FIFA World Cup qualification;FALSE
18/05/2001;United Arab Emirates;Yemen;3;2;FIFA World Cup qualification;FALSE
19/05/2001;Barbados;Jamaica;1;2;CFU Caribbean Cup;TRUE
19/05/2001;Laos;Philippines;2;0;FIFA World Cup qualification;FALSE
19/05/2001;Trinidad and Tobago;Martinique;1;2;CFU Caribbean Cup;FALSE
20/05/2001;China;Cambodia;3;1;FIFA World Cup qualification;FALSE
20/05/2001;Haiti;Cuba;0;0;CFU Caribbean Cup;TRUE
20/05/2001;India;Brunei;5;0;FIFA World Cup qualification;FALSE
20/05/2001;Lesotho;Swaziland;1;0;Friendly;FALSE
20/05/2001;Suriname;St. Kitts and Nevis;0;4;CFU Caribbean Cup;TRUE
20/05/2001;Tunisia;Ivory Coast;1;1;FIFA World Cup qualification;FALSE
22/05/2001;Haiti;Martinique;5;0;CFU Caribbean Cup;TRUE
22/05/2001;Singapore;New Zealand;3;0;Friendly;FALSE
22/05/2001;Trinidad and Tobago;Cuba;2;0;CFU Caribbean Cup;FALSE
23/05/2001;Costa Rica;Belize;4;0;UNCAF Cup;TRUE
23/05/2001;El Salvador;Nicaragua;3;0;UNCAF Cup;TRUE
23/05/2001;Honduras;Panama;1;2;UNCAF Cup;FALSE
24/05/2001;Martinique;Cuba;1;0;CFU Caribbean Cup;TRUE
25/05/2001;El Salvador;Panama;2;1;UNCAF Cup;TRUE
25/05/2001;England;Mexico;4;0;Friendly;FALSE
25/05/2001;Guatemala;Belize;3;3;UNCAF Cup;TRUE
25/05/2001;Honduras;Nicaragua;10;2;UNCAF Cup;FALSE
25/05/2001;Korea Republic;Cameroon;0;0;Friendly;FALSE
25/05/2001;Oman;Syria;2;0;FIFA World Cup qualification;FALSE
25/05/2001;Trinidad and Tobago;Haiti;3;0;CFU Caribbean Cup;FALSE
26/05/2001;Pakistan;Lebanon;1;8;FIFA World Cup qualification;TRUE
26/05/2001;Philippines;Laos;1;1;FIFA World Cup qualification;FALSE
26/05/2001;Thailand;Sri Lanka;3;0;FIFA World Cup qualification;FALSE
27/05/2001;Costa Rica;Guatemala;1;1;UNCAF Cup;TRUE
27/05/2001;Honduras;El Salvador;1;1;UNCAF Cup;FALSE
27/05/2001;Indonesia;China;0;2;FIFA World Cup qualification;FALSE
27/05/2001;Panama;Nicaragua;6;0;UNCAF Cup;TRUE
28/05/2001;Sri Lanka;Lebanon;0;5;FIFA World Cup qualification;TRUE
28/05/2001;Thailand;Pakistan;6;0;FIFA World Cup qualification;FALSE
29/05/2001;Germany;Slovakia;2;0;Friendly;FALSE
30/05/2001;El Salvador;Guatemala;0;0;UNCAF Cup;TRUE
30/05/2001;Korea Republic;France;0;5;Confederations Cup;FALSE
30/05/2001;Mexico;Australia;0;2;Confederations Cup;TRUE
30/05/2001;Panama;Costa Rica;1;2;UNCAF Cup;TRUE
30/05/2001;Sri Lanka;Pakistan;3;1;FIFA World Cup qualification;TRUE
30/05/2001;Thailand;Lebanon;2;2;FIFA World Cup qualification;FALSE
31/05/2001;Brazil;Cameroon;2;0;Confederations Cup;TRUE
31/05/2001;Japan;Canada;3;0;Confederations Cup;FALSE
01/06/2001;Algeria;Angola;3;2;African Cup of Nations qualification;FALSE
01/06/2001;Australia;France;1;0;Confederations Cup;TRUE
01/06/2001;El Salvador;Panama;1;1;UNCAF Cup;TRUE
01/06/2001;Guatemala;Costa Rica;2;0;UNCAF Cup;TRUE
01/06/2001;Korea Republic;Mexico;2;1;Confederations Cup;FALSE
02/06/2001;Armenia;Belarus;0;0;FIFA World Cup qualification;FALSE
02/06/2001;Belgium;Latvia;3;1;FIFA World Cup qualification;FALSE
02/06/2001;Canada;Brazil;0;0;Confederations Cup;TRUE
02/06/2001;Croatia;San Marino;4;0;FIFA World Cup qualification;FALSE
02/06/2001;Denmark;Czech Republic;2;1;FIFA World Cup qualification;FALSE
02/06/2001;Estonia;Netherlands;2;4;FIFA World Cup qualification;FALSE
02/06/2001;Faroe Islands;Switzerland;0;1;FIFA World Cup qualification;FALSE
02/06/2001;Finland;Germany;2;2;FIFA World Cup qualification;FALSE
02/06/2001;Gabon;Tunisia;1;1;African Cup of Nations qualification;FALSE
02/06/2001;Georgia;Italy;1;2;FIFA World Cup qualification;FALSE
02/06/2001;Greece;Albania;1;0;FIFA World Cup qualification;FALSE
02/06/2001;Iceland;Malta;3;0;FIFA World Cup qualification;FALSE
02/06/2001;Ireland;Portugal;1;1;FIFA World Cup qualification;FALSE
02/06/2001;Japan;Cameroon;2;0;Confederations Cup;FALSE
02/06/2001;Kenya;Morocco;1;1;African Cup of Nations qualification;FALSE
02/06/2001;Liechtenstein;Israel;0;3;FIFA World Cup qualification;FALSE
02/06/2001;Macedonia;Moldova;2;2;FIFA World Cup qualification;FALSE
02/06/2001;Nigeria;Madagascar;1;0;African Cup of Nations qualification;FALSE
02/06/2001;Northern Ireland;Bulgaria;0;1;FIFA World Cup qualification;FALSE
02/06/2001;Paraguay;Chile;1;0;FIFA World Cup qualification;FALSE
02/06/2001;Peru;Ecuador;1;2;FIFA World Cup qualification;FALSE
02/06/2001;Romania;Hungary;2;0;FIFA World Cup qualification;FALSE
02/06/2001;Russia;Serbia;1;1;FIFA World Cup qualification;FALSE
02/06/2001;Slovenia;Luxembourg;2;0;FIFA World Cup qualification;FALSE
02/06/2001;Spain;Bosnia-Herzegovina;4;1;FIFA World Cup qualification;FALSE
02/06/2001;Sweden;Slovakia;2;0;FIFA World Cup qualification;FALSE
02/06/2001;Turkey;Azerbaijan;3;0;FIFA World Cup qualification;FALSE
02/06/2001;Uganda;Togo;0;3;African Cup of Nations qualification;FALSE
02/06/2001;Ukraine;Norway;0;0;FIFA World Cup qualification;FALSE
02/06/2001;Wales;Poland;1;2;FIFA World Cup qualification;FALSE
02/06/2001;Zambia;Namibia;0;0;African Cup of Nations qualification;FALSE
03/06/2001;Argentina;Colombia;3;0;FIFA World Cup qualification;FALSE
03/06/2001;Bolivia;Venezuela;5;0;FIFA World Cup qualification;FALSE
03/06/2001;Burundi;Burkina Faso;0;0;African Cup of Nations qualification;FALSE
03/06/2001;Congo;Mauritius;0;0;African Cup of Nations qualification;FALSE
03/06/2001;Costa Rica;El Salvador;1;1;UNCAF Cup;TRUE
03/06/2001;France;Mexico;4;0;Confederations Cup;TRUE
03/06/2001;Gambia;Senegal;0;0;Friendly;FALSE
03/06/2001;Guatemala;Panama;3;1;UNCAF Cup;TRUE
03/06/2001;Korea Republic;Australia;1;0;Confederations Cup;FALSE
03/06/2001;Lesotho;Congo DR;0;0;African Cup of Nations qualification;FALSE
03/06/2001;Liberia;South Africa;1;1;African Cup of Nations qualification;FALSE
03/06/2001;Libya;Ivory Coast;0;3;African Cup of Nations qualification;FALSE
03/06/2001;Zimbabwe;Ghana;1;2;African Cup of Nations qualification;FALSE
04/06/2001;Cameroon;Canada;2;0;Confederations Cup;TRUE
04/06/2001;Japan;Brazil;0;0;Confederations Cup;FALSE
04/06/2001;Solomon Islands;Cook Islands;9;1;FIFA World Cup qualification;TRUE
04/06/2001;Vanuatu;Tahiti;1;6;FIFA World Cup qualification;TRUE
06/06/2001;Albania;Germany;0;2;FIFA World Cup qualification;FALSE
06/06/2001;Armenia;Poland;1;1;FIFA World Cup qualification;FALSE
06/06/2001;Azerbaijan;Slovakia;2;0;FIFA World Cup qualification;FALSE
06/06/2001;Cook Islands;Vanuatu;1;8;FIFA World Cup qualification;TRUE
06/06/2001;Czech Republic;Northern Ireland;3;1;FIFA World Cup qualification;FALSE
06/06/2001;Denmark;Malta;2;1;FIFA World Cup qualification;FALSE
06/06/2001;Estonia;Ireland;0;2;FIFA World Cup qualification;FALSE
06/06/2001;Faroe Islands;Serbia;0;6;FIFA World Cup qualification;FALSE
06/06/2001;Greece;England;0;2;FIFA World Cup qualification;FALSE
06/06/2001;Hungary;Georgia;4;1;FIFA World Cup qualification;FALSE
06/06/2001;Iceland;Bulgaria;1;1;FIFA World Cup qualification;FALSE
06/06/2001;Israel;Spain;1;1;FIFA World Cup qualification;FALSE
06/06/2001;Latvia;Croatia;0;1;FIFA World Cup qualification;FALSE
06/06/2001;Lithuania;Romania;1;2;FIFA World Cup qualification;FALSE
06/06/2001;Luxembourg;Russia;1;2;FIFA World Cup qualification;FALSE
06/06/2001;New Zealand;Tahiti;5;0;FIFA World Cup qualification;FALSE
06/06/2001;Norway;Belarus;1;1;FIFA World Cup qualification;FALSE
06/06/2001;Portugal;Cyprus;6;0;FIFA World Cup qualification;FALSE
06/06/2001;San Marino;Belgium;1;4;FIFA World Cup qualification;FALSE
06/06/2001;Sweden;Moldova;6;0;FIFA World Cup qualification;FALSE
06/06/2001;Switzerland;Slovenia;0;1;FIFA World Cup qualification;FALSE
06/06/2001;Turkey;Macedonia;3;3;FIFA World Cup qualification;FALSE
06/06/2001;Ukraine;Wales;1;1;FIFA World Cup qualification;FALSE
07/06/2001;France;Brazil;2;1;Confederations Cup;TRUE
07/06/2001;Japan;Australia;1;0;Confederations Cup;FALSE
07/06/2001;USA;Ecuador;0;0;Friendly;FALSE
08/06/2001;New Zealand;Cook Islands;2;0;FIFA World Cup qualification;FALSE
08/06/2001;Vanuatu;Solomon Islands;2;7;FIFA World Cup qualification;TRUE
09/06/2001;Australia;Brazil;1;0;Confederations Cup;TRUE
10/06/2001;Angola;Mauritius;1;0;COSAFA Cup;FALSE
10/06/2001;Jamaica;Cuba;4;1;Friendly;FALSE
10/06/2001;Japan;France;0;1;Confederations Cup;FALSE
10/06/2001;Kenya;Egypt;1;1;Friendly;FALSE
10/06/2001;Panama;Trinidad and Tobago;0;0;Friendly;FALSE
10/06/2001;Sierra Leone;Gambia;1;1;Friendly;FALSE
11/06/2001;Cook Islands;Tahiti;0;6;FIFA World Cup qualification;TRUE
11/06/2001;New Zealand;Solomon Islands;5;1;FIFA World Cup qualification;FALSE
13/06/2001;New Zealand;Vanuatu;7;0;FIFA World Cup qualification;FALSE
13/06/2001;Tahiti;Solomon Islands;2;0;FIFA World Cup qualification;TRUE
16/06/2001;Jamaica;USA;0;0;FIFA World Cup qualification;FALSE
16/06/2001;Madagascar;Zambia;0;1;African Cup of Nations qualification;FALSE
16/06/2001;Mexico;Costa Rica;1;2;FIFA World Cup qualification;FALSE
16/06/2001;Morocco;Gabon;0;1;African Cup of Nations qualification;FALSE
16/06/2001;Namibia;Nigeria;0;2;African Cup of Nations qualification;FALSE
16/06/2001;Trinidad and Tobago;Honduras;2;4;FIFA World Cup qualification;FALSE
17/06/2001;Angola;Burundi;2;1;African Cup of Nations qualification;FALSE
17/06/2001;Burkina Faso;Algeria;1;0;African Cup of Nations qualification;FALSE
17/06/2001;Congo DR;Zimbabwe;2;1;African Cup of Nations qualification;FALSE
17/06/2001;Ivory Coast;Egypt;2;2;African Cup of Nations qualification;FALSE
17/06/2001;Sudan;Libya;1;0;African Cup of Nations qualification;FALSE
20/06/2001;Costa Rica;Jamaica;2;1;FIFA World Cup qualification;FALSE
20/06/2001;Honduras;Mexico;3;1;FIFA World Cup qualification;FALSE
20/06/2001;New Zealand;Australia;0;2;FIFA World Cup qualification;FALSE
20/06/2001;USA;Trinidad and Tobago;2;0;FIFA World Cup qualification;FALSE
21/06/2001;Malaysia;Bahrain;2;4;Merdeka Tournament;FALSE
23/06/2001;Bahrain;Bosnia-Herzegovina;0;1;Merdeka Tournament;TRUE
23/06/2001;Bermuda;Trinidad and Tobago;0;5;Friendly;FALSE
24/06/2001;Australia;New Zealand;4;1;FIFA World Cup qualification;FALSE
24/06/2001;Belize;Cuba;3;2;Friendly;FALSE
24/06/2001;Lesotho;Zambia;1;2;COSAFA Cup;FALSE
25/06/2001;Malaysia;Bosnia-Herzegovina;2;2;Merdeka Tournament;FALSE
26/06/2001;India;Uzbekistan;1;2;Merdeka Tournament;TRUE
28/06/2001;Bahrain;Uzbekistan;0;2;Merdeka Tournament;TRUE
28/06/2001;Paraguay;Serbia;2;0;Kirin Cup;TRUE
29/06/2001;Libya;Angola;1;1;FIFA World Cup qualification;FALSE
30/06/2001;Bosnia-Herzegovina;Uzbekistan;1;2;Merdeka Tournament;TRUE
30/06/2001;Greenland;Tibet;4;1;Friendly;TRUE
30/06/2001;Morocco;Egypt;1;0;FIFA World Cup qualification;FALSE
30/06/2001;Namibia;Algeria;0;4;FIFA World Cup qualification;FALSE
30/06/2001;Trinidad and Tobago;Jamaica;1;2;FIFA World Cup qualification;FALSE
01/07/2001;Burkina Faso;South Africa;1;1;FIFA World Cup qualification;FALSE
01/07/2001;Cameroon;Togo;2;0;FIFA World Cup qualification;FALSE
01/07/2001;Honduras;Costa Rica;2;3;FIFA World Cup qualification;FALSE
01/07/2001;Ivory Coast;Madagascar;6;0;FIFA World Cup qualification;FALSE
01/07/2001;Japan;Paraguay;2;0;Kirin Cup;FALSE
01/07/2001;Liberia;Ghana;1;2;FIFA World Cup qualification;FALSE
01/07/2001;Malawi;Swaziland;2;2;Friendly;FALSE
01/07/2001;Mexico;USA;1;0;FIFA World Cup qualification;FALSE
01/07/2001;Sudan;Nigeria;0;4;FIFA World Cup qualification;FALSE
01/07/2001;Tunisia;Congo;6;0;FIFA World Cup qualification;FALSE
01/07/2001;Uruguay;Brazil;1;0;FIFA World Cup qualification;FALSE
02/07/2001;El Salvador;Ecuador;0;1;Friendly;TRUE
03/07/2001;Latvia;Estonia;3;1;Baltic Cup;FALSE
04/07/2001;Estonia;Lithuania;2;5;Baltic Cup;TRUE
04/07/2001;Japan;Serbia;1;0;Kirin Cup;FALSE
05/07/2001;Latvia;Lithuania;4;1;Baltic Cup;FALSE
07/07/2001;Honduras;Ecuador;1;1;Friendly;TRUE
08/07/2001;Zimbabwe;Swaziland;2;1;COSAFA Cup;FALSE
08/07/2001;Ynys M??n;Saare County;4;1;Island Games;TRUE
08/07/2001;Jersey;Orkney;12;0;Island Games;TRUE
08/07/2001;Isle of Wight;Greenland;0;0;Island Games;TRUE
08/07/2001;Isle of Man;Falkland Islands;9;0;Island Games;FALSE
09/07/2001;Saare County;Shetland;2;3;Island Games;TRUE
09/07/2001;Orkney;Gibraltar;0;2;Island Games;TRUE
09/07/2001;Greenland;Rhodes;0;2;Island Games;TRUE
09/07/2001;Guersney;Falkland Islands;3;0;Island Games;TRUE
10/07/2001;Singapore;Saudi Arabia;0;3;Friendly;FALSE
10/07/2001;Ynys M??n;Shetland;1;1;Island Games;TRUE
10/07/2001;Jersey;Gibraltar;2;1;Island Games;TRUE
10/07/2001;Rhodes;Isle of Wight;1;4;Island Games;TRUE
10/07/2001;Isle of Man;Guersney;2;3;Island Games;FALSE
11/07/2001;Colombia;Venezuela;2;0;Copa Am?®rica;FALSE
11/07/2001;Ecuador;Chile;1;4;Copa Am?®rica;TRUE
12/07/2001;Brazil;Mexico;0;1;Copa Am?®rica;TRUE
12/07/2001;Peru;Paraguay;3;3;Copa Am?®rica;TRUE
12/07/2001;Saare County;Orkney;2;1;Island Games;TRUE
12/07/2001;Greenland;Falkland Islands;4;0;Island Games;TRUE
12/07/2001;Isle of Man;Rhodes;1;3;Island Games;FALSE
12/07/2001;Gibraltar;Shetland;2;0;Island Games;TRUE
12/07/2001;Isle of Wight;Guersney;2;3;Island Games;TRUE
12/07/2001;Ynys M??n;Jersey;2;2;Island Games;TRUE
13/07/2001;Bolivia;Uruguay;0;1;Copa Am?®rica;TRUE
13/07/2001;Egypt;Namibia;8;2;FIFA World Cup qualification;FALSE
13/07/2001;Honduras;Costa Rica;0;1;Copa Am?®rica;TRUE
13/07/2001;Orkney;Falkland Islands;1;4;Island Games;TRUE
13/07/2001;Greenland;Saare County;2;0;Island Games;TRUE
13/07/2001;Isle of Man;Shetland;2;2;Island Games;FALSE
13/07/2001;Gibraltar;Rhodes;2;0;Island Games;TRUE
13/07/2001;Isle of Wight;Jersey;0;2;Island Games;TRUE
13/07/2001;Guersney;Ynys M??n;0;0;Island Games;TRUE
14/07/2001;Chile;Venezuela;1;0;Copa Am?®rica;TRUE
14/07/2001;Colombia;Ecuador;1;0;Copa Am?®rica;FALSE
14/07/2001;Monaco;Tibet;2;1;Friendly;TRUE
14/07/2001;Senegal;Morocco;1;0;FIFA World Cup qualification;FALSE
14/07/2001;Sierra Leone;Liberia;0;1;FIFA World Cup qualification;FALSE
14/07/2001;South Africa;Malawi;2;0;FIFA World Cup qualification;FALSE
14/07/2001;Zambia;Cameroon;2;2;FIFA World Cup qualification;FALSE
15/07/2001;Brazil;Peru;2;0;Copa Am?®rica;TRUE
15/07/2001;Congo;Ivory Coast;1;1;FIFA World Cup qualification;FALSE
15/07/2001;Congo DR;Tunisia;0;3;FIFA World Cup qualification;FALSE
15/07/2001;Ghana;Sudan;1;0;FIFA World Cup qualification;FALSE
15/07/2001;Paraguay;Mexico;0;0;Copa Am?®rica;TRUE
15/07/2001;Togo;Libya;2;0;FIFA World Cup qualification;FALSE
15/07/2001;Zimbabwe;Burkina Faso;1;0;FIFA World Cup qualification;FALSE
16/07/2001;Honduras;Bolivia;2;0;Copa Am?®rica;TRUE
16/07/2001;Uruguay;Costa Rica;1;1;Copa Am?®rica;TRUE
17/07/2001;Colombia;Chile;2;0;Copa Am?®rica;FALSE
17/07/2001;Ecuador;Venezuela;4;0;Copa Am?®rica;TRUE
18/07/2001;Brazil;Paraguay;3;1;Copa Am?®rica;TRUE
18/07/2001;Peru;Mexico;1;0;Copa Am?®rica;TRUE
19/07/2001;Bolivia;Costa Rica;0;4;Copa Am?®rica;TRUE
19/07/2001;Honduras;Uruguay;1;0;Copa Am?®rica;TRUE
19/07/2001;Malaysia;Saudi Arabia;0;4;Friendly;FALSE
20/07/2001;Cuba;Jamaica;0;0;Friendly;FALSE
21/07/2001;Algeria;Egypt;1;1;FIFA World Cup qualification;FALSE
21/07/2001;Malawi;South Africa;1;0;COSAFA Cup;FALSE
21/07/2001;Namibia;Senegal;0;5;FIFA World Cup qualification;FALSE
22/07/2001;Bosnia-Herzegovina;Iran;2;2;Friendly;FALSE
22/07/2001;Chile;Mexico;0;2;Copa Am?®rica;TRUE
22/07/2001;Uruguay;Costa Rica;2;1;Copa Am?®rica;TRUE
23/07/2001;Brazil;Honduras;0;2;Copa Am?®rica;TRUE
23/07/2001;Colombia;Peru;3;0;Copa Am?®rica;FALSE
23/07/2001;Saudi Arabia;Korea DPR;1;0;Friendly;TRUE
24/07/2001;Macedonia;Qatar;0;1;Friendly;TRUE
25/07/2001;Mexico;Uruguay;2;1;Copa Am?®rica;TRUE
26/07/2001;Colombia;Honduras;2;0;Copa Am?®rica;FALSE
27/07/2001;Jamaica;Martinique;0;0;SKN Football Festival;TRUE
27/07/2001;Libya;Zambia;2;4;FIFA World Cup qualification;FALSE
28/07/2001;Malawi;Zimbabwe;0;1;FIFA World Cup qualification;FALSE
28/07/2001;St. Kitts and Nevis;Martinique;4;2;SKN Football Festival;FALSE
28/07/2001;Uruguay;Honduras;2;2;Copa Am?®rica;TRUE
29/07/2001;Angola;Togo;1;1;FIFA World Cup qualification;FALSE
29/07/2001;Colombia;Mexico;1;0;Copa Am?®rica;FALSE
29/07/2001;Ivory Coast;Congo DR;1;2;FIFA World Cup qualification;FALSE
29/07/2001;Madagascar;Congo;1;0;FIFA World Cup qualification;FALSE
29/07/2001;Nigeria;Ghana;3;0;FIFA World Cup qualification;FALSE
29/07/2001;Oman;Iraq;1;0;Friendly;FALSE
29/07/2001;Panama;Cuba;0;0;Gold Cup qualification;FALSE
29/07/2001;Sudan;Sierra Leone;3;0;FIFA World Cup qualification;FALSE
30/07/2001;St. Kitts and Nevis;Jamaica;0;0;SKN Football Festival;FALSE
01/08/2001;Grenada;Jamaica;2;0;Friendly;FALSE
01/08/2001;Qatar;Iran;2;1;Friendly;FALSE
01/08/2001;Saudi Arabia;Macedonia;1;1;Friendly;FALSE
02/08/2001;United Arab Emirates;Iraq;2;2;Friendly;FALSE
03/08/2001;China;Korea DPR;2;2;Friendly;FALSE
03/08/2001;Kuwait;Trinidad and Tobago;1;1;Friendly;TRUE
04/08/2001;Colombia;Liberia;2;1;Friendly;TRUE
05/08/2001;China;Trinidad and Tobago;3;0;Friendly;FALSE
05/08/2001;Cuba;Panama;1;0;Gold Cup qualification;FALSE
05/08/2001;Kuwait;Korea DPR;1;1;Friendly;TRUE
05/08/2001;Saudi Arabia;Qatar;1;2;Friendly;FALSE
08/08/2001;Iran;Oman;5;2;Friendly;FALSE
08/08/2001;United Arab Emirates;Saudi Arabia;0;1;Friendly;TRUE
09/08/2001;Brazil;Panama;5;0;Friendly;FALSE
10/08/2001;Iran;Bosnia-Herzegovina;4;0;Friendly;FALSE
10/08/2001;Qatar;Bahrain;1;1;Friendly;FALSE
13/08/2001;Singapore;Thailand;0;5;Friendly;FALSE
14/08/2001;Chile;Bolivia;2;2;FIFA World Cup qualification;FALSE
14/08/2001;Venezuela;Uruguay;2;0;FIFA World Cup qualification;FALSE
15/08/2001;Austria;Switzerland;1;2;Friendly;FALSE
15/08/2001;Bosnia-Herzegovina;Malta;2;0;Friendly;FALSE
15/08/2001;Brazil;Paraguay;2;0;FIFA World Cup qualification;FALSE
15/08/2001;Bulgaria;Macedonia;1;0;Friendly;FALSE
15/08/2001;Czech Republic;Korea Republic;5;0;Friendly;FALSE
15/08/2001;Ecuador;Argentina;0;2;FIFA World Cup qualification;FALSE
15/08/2001;England;Netherlands;0;2;Friendly;FALSE
15/08/2001;Estonia;Cyprus;2;2;FIFA World Cup qualification;FALSE
15/08/2001;Finland;Belgium;4;1;Friendly;FALSE
15/08/2001;France;Denmark;1;0;Friendly;FALSE
15/08/2001;Hungary;Germany;2;5;Friendly;FALSE
15/08/2001;Iceland;Poland;1;1;Friendly;FALSE
15/08/2001;Ireland;Croatia;2;2;Friendly;FALSE
15/08/2001;Japan;Australia;3;0;Friendly;FALSE
15/08/2001;Latvia;Ukraine;0;1;Friendly;FALSE
15/08/2001;Lithuania;Israel;2;3;Friendly;FALSE
15/08/2001;Luxembourg;Georgia;0;3;Friendly;FALSE
15/08/2001;Norway;Turkey;1;1;Friendly;FALSE
15/08/2001;Portugal;Moldova;3;0;Friendly;FALSE
15/08/2001;Russia;Greece;0;0;Friendly;FALSE
15/08/2001;Serbia;Faroe Islands;2;0;FIFA World Cup qualification;TRUE
15/08/2001;Slovakia;Iran;3;4;Friendly;FALSE
15/08/2001;Slovenia;Romania;2;2;Friendly;FALSE
15/08/2001;Sweden;South Africa;3;0;Friendly;FALSE
16/08/2001;Colombia;Peru;0;1;FIFA World Cup qualification;FALSE
16/08/2001;Qatar;Oman;0;0;FIFA World Cup qualification;FALSE
17/08/2001;Iraq;Thailand;4;0;FIFA World Cup qualification;FALSE
17/08/2001;Saudi Arabia;Bahrain;1;1;FIFA World Cup qualification;FALSE
17/08/2001;United Arab Emirates;Uzbekistan;4;1;FIFA World Cup qualification;FALSE
18/08/2001;Zambia;Angola;1;1;COSAFA Cup;FALSE
23/08/2001;Bahrain;Iraq;2;0;FIFA World Cup qualification;FALSE
23/08/2001;Mexico;Liberia;5;4;Friendly;FALSE
24/08/2001;Iran;Saudi Arabia;2;0;FIFA World Cup qualification;FALSE
25/08/2001;China;United Arab Emirates;3;0;FIFA World Cup qualification;FALSE
25/08/2001;Malawi;Zimbabwe;0;2;COSAFA Cup;FALSE
26/08/2001;Uzbekistan;Qatar;2;1;FIFA World Cup qualification;FALSE
31/08/2001;Oman;China;0;2;FIFA World Cup qualification;FALSE
31/08/2001;Saudi Arabia;Iraq;1;0;FIFA World Cup qualification;TRUE
31/08/2001;United Arab Emirates;Qatar;0;2;FIFA World Cup qualification;FALSE
01/09/2001;Albania;Finland;0;2;FIFA World Cup qualification;FALSE
01/09/2001;Andorra;Portugal;1;7;FIFA World Cup qualification;TRUE
01/09/2001;Belarus;Ukraine;0;2;FIFA World Cup qualification;FALSE
01/09/2001;Bosnia-Herzegovina;Israel;0;0;FIFA World Cup qualification;FALSE
01/09/2001;Chile;France;2;1;Friendly;FALSE
01/09/2001;Denmark;Northern Ireland;1;1;FIFA World Cup qualification;FALSE
01/09/2001;Faroe Islands;Luxembourg;1;0;FIFA World Cup qualification;FALSE
01/09/2001;Georgia;Hungary;3;1;FIFA World Cup qualification;FALSE
01/09/2001;Germany;England;1;5;FIFA World Cup qualification;FALSE
01/09/2001;Iceland;Czech Republic;3;1;FIFA World Cup qualification;FALSE
01/09/2001;Ireland;Netherlands;1;0;FIFA World Cup qualification;FALSE
01/09/2001;Lithuania;Italy;0;0;FIFA World Cup qualification;FALSE
01/09/2001;Macedonia;Sweden;1;2;FIFA World Cup qualification;FALSE
01/09/2001;Malta;Bulgaria;0;2;FIFA World Cup qualification;FALSE
01/09/2001;Moldova;Azerbaijan;2;0;FIFA World Cup qualification;FALSE
01/09/2001;Poland;Norway;3;0;FIFA World Cup qualification;FALSE
01/09/2001;Scotland;Croatia;0;0;FIFA World Cup qualification;FALSE
01/09/2001;Slovakia;Turkey;0;1;FIFA World Cup qualification;FALSE
01/09/2001;Slovenia;Russia;2;1;FIFA World Cup qualification;FALSE
01/09/2001;Spain;Austria;4;0;FIFA World Cup qualification;FALSE
01/09/2001;Switzerland;Serbia;1;2;FIFA World Cup qualification;FALSE
01/09/2001;Thailand;Iran;0;0;FIFA World Cup qualification;FALSE
01/09/2001;Trinidad and Tobago;Costa Rica;0;2;FIFA World Cup qualification;FALSE
01/09/2001;USA;Honduras;2;3;FIFA World Cup qualification;FALSE
01/09/2001;Wales;Armenia;0;0;FIFA World Cup qualification;FALSE
02/09/2001;Jamaica;Mexico;1;2;FIFA World Cup qualification;FALSE
04/09/2001;Chile;Venezuela;0;2;FIFA World Cup qualification;FALSE
04/09/2001;Peru;Uruguay;0;2;FIFA World Cup qualification;FALSE
05/09/2001;Argentina;Brazil;2;1;FIFA World Cup qualification;FALSE
05/09/2001;Austria;Bosnia-Herzegovina;2;0;FIFA World Cup qualification;FALSE
05/09/2001;Azerbaijan;Macedonia;1;1;FIFA World Cup qualification;FALSE
05/09/2001;Belarus;Poland;4;1;FIFA World Cup qualification;FALSE
05/09/2001;Belgium;Scotland;2;0;FIFA World Cup qualification;FALSE
05/09/2001;Bulgaria;Denmark;0;2;FIFA World Cup qualification;FALSE
05/09/2001;Colombia;Ecuador;0;0;FIFA World Cup qualification;FALSE
05/09/2001;Costa Rica;USA;2;0;FIFA World Cup qualification;FALSE
05/09/2001;Cyprus;Portugal;1;3;FIFA World Cup qualification;FALSE
05/09/2001;Czech Republic;Malta;3;2;FIFA World Cup qualification;FALSE
05/09/2001;England;Albania;2;0;FIFA World Cup qualification;FALSE
05/09/2001;Faroe Islands;Russia;0;3;FIFA World Cup qualification;FALSE
05/09/2001;Finland;Greece;5;1;FIFA World Cup qualification;FALSE
05/09/2001;Georgia;Lithuania;2;0;FIFA World Cup qualification;FALSE
05/09/2001;Honduras;Jamaica;1;0;FIFA World Cup qualification;FALSE
05/09/2001;Hungary;Romania;0;2;FIFA World Cup qualification;FALSE
05/09/2001;Italy;Morocco;1;0;Friendly;FALSE
05/09/2001;Liechtenstein;Spain;0;2;FIFA World Cup qualification;FALSE
05/09/2001;Luxembourg;Switzerland;0;3;FIFA World Cup qualification;FALSE
05/09/2001;Mexico;Trinidad and Tobago;3;0;FIFA World Cup qualification;FALSE
05/09/2001;Netherlands;Estonia;5;0;FIFA World Cup qualification;FALSE
05/09/2001;Northern Ireland;Iceland;3;0;FIFA World Cup qualification;FALSE
05/09/2001;Norway;Wales;3;2;FIFA World Cup qualification;FALSE
05/09/2001;Paraguay;Bolivia;5;1;FIFA World Cup qualification;FALSE
05/09/2001;San Marino;Croatia;0;4;FIFA World Cup qualification;FALSE
05/09/2001;Serbia;Slovenia;1;1;FIFA World Cup qualification;TRUE
